Timestamp,Generated_Price_1,Generated_Price_2,Generated_Price_3,Generated_Price_4,Generated_Price_5,Generated_Price_6,Generated_Price_7,Generated_Price_8,Generated_Price_9,Generated_Price_10,Generated_Price_11,Generated_Price_12,Generated_Price_13,Generated_Price_14,Generated_Price_15,Generated_Price_16,Generated_Price_17,Generated_Price_18,Generated_Price_19,Generated_Price_20,Generated_Price_21,Generated_Price_22,Generated_Price_23,Generated_Price_24,Generated_Price_25,Generated_Price_26,Generated_Price_27,Generated_Price_28,Generated_Price_29,Generated_Price_30,Generated_Price_31,Generated_Price_32,Generated_Price_33,Generated_Price_34,Generated_Price_35,Generated_Price_36,Generated_Price_37,Generated_Price_38,Generated_Price_39,Generated_Price_40,Generated_Price_41,Generated_Price_42,Generated_Price_43,Generated_Price_44,Generated_Price_45,Generated_Price_46,Generated_Price_47,Generated_Price_48,Generated_Price_49,Generated_Price_50,Generated_Price_51,Generated_Price_52,Generated_Price_53,Generated_Price_54,Generated_Price_55,Generated_Price_56,Generated_Price_57,Generated_Price_58,Generated_Price_59,Generated_Price_60,Generated_Price_61,Generated_Price_62,Generated_Price_63,Generated_Price_64,Generated_Price_65,Generated_Price_66,Generated_Price_67,Generated_Price_68,Generated_Price_69,Generated_Price_70,Generated_Price_71,Generated_Price_72,Generated_Price_73,Generated_Price_74,Generated_Price_75,Generated_Price_76,Generated_Price_77,Generated_Price_78,Generated_Price_79,Generated_Price_80,Generated_Price_81,Generated_Price_82,Generated_Price_83,Generated_Price_84,Generated_Price_85,Generated_Price_86,Generated_Price_87,Generated_Price_88,Generated_Price_89,Generated_Price_90,Generated_Price_91,Generated_Price_92,Generated_Price_93,Generated_Price_94,Generated_Price_95,Generated_Price_96,Generated_Price_97,Generated_Price_98,Generated_Price_99,Generated_Price_100
2000-01-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2000-01-02,98.89685984412458,101.22520735690712,98.89685984412458,100.0374639446704,101.22520735690712,100.0374639446704,100.0374639446704,101.22520735690712,101.22520735690712,100.0374639446704,98.89685984412458,98.89685984412458,100.0374639446704,100.0374639446704,100.0374639446704,102.48326177594545,100.0374639446704,100.0374639446704,97.623854378556,98.89685984412458,104.98674247185357,100.0374639446704,102.48326177594545,92.60960767597679,100.0374639446704,107.44189356221372,100.0374639446704,98.89685984412458,100.0374639446704,100.0374639446704,106.27023273536254,100.0374639446704,93.80220994937362,98.89685984412458,102.48326177594545,101.22520735690712,102.48326177594545,95.04040659533285,98.89685984412458,98.89685984412458,103.74155143219667,97.623854378556,100.0374639446704,98.89685984412458,98.89685984412458,93.80220994937362,102.48326177594545,100.0374639446704,103.74155143219667,97.623854378556,101.22520735690712,104.98674247185357,100.0374639446704,104.98674247185357,125.58762914371154,102.48326177594545,104.98674247185357,96.34248668130739,101.22520735690712,106.27023273536254,100.0374639446704,102.48326177594545,100.0374639446704,98.89685984412458,106.27023273536254,104.98674247185357,100.0374639446704,111.08654377689884,106.27023273536254,104.98674247185357,100.0374639446704,100.0374639446704,101.22520735690712,102.48326177594545,98.89685984412458,104.98674247185357,103.74155143219667,100.0374639446704,111.08654377689884,100.0374639446704,100.0374639446704,100.0374639446704,106.27023273536254,104.98674247185357,97.623854378556,98.89685984412458,103.74155143219667,104.98674247185357,98.89685984412458,98.89685984412458,101.22520735690712,101.22520735690712,104.98674247185357,104.98674247185357,97.623854378556,101.22520735690712,95.04040659533285,101.22520735690712,100.0374639446704,100.0374639446704
2000-01-03,100.10855144668491,102.46542604448844,98.93391050897736,100.07494192481232,101.26313031258383,96.37858037721178,100.07494192481232,101.26313031258383,101.26313031258383,105.02607464696449,96.54692643919282,102.59713672001996,100.07494192481232,101.26313031258381,100.07494192481232,100.04811023854334,102.52165604843361,100.07494192481232,98.81994902449837,98.93391050897736,107.5938381174674,102.52165604843361,102.52165604843363,93.74426740242568,98.93391050897735,107.48214553377072,102.52165604843361,97.8058888702842,105.02607464696449,102.52165604843361,106.31004575655564,98.93391050897735,99.68382682411274,98.93391050897736,102.52165604843363,102.46542604448844,105.02818944236961,96.20484864897331,100.10855144668491,89.05725441943585,101.27650110022246,97.6604281253455,101.26313031258381,96.54692643919282,101.35272776224406,94.95148152661481,102.52165604843363,100.07494192481232,103.78041710962546,100.04811023854333,101.26313031258383,106.27304776439586,101.26313031258381,116.62614363593566,127.12633801534552,102.52165604843363,98.47988459245629,96.37858037721178,106.27304776439586,105.09792312431648,96.37858037721178,103.73889423882272,100.07494192481232,98.93391050897736,106.31004575655564,108.91487543842585,100.07494192481232,119.3534861267176,106.31004575655564,102.49210458751195,111.12816117819568,100.07494192481232,100.10855144668491,103.73889423882272,98.93391050897736,102.49210458751195,105.01260055251353,101.26313031258381,111.12816117819568,101.26313031258381,106.31004575655562,100.07494192481232,103.74509725332288,107.5938381174674,106.16986105939714,100.10855144668491,106.31772572468519,105.0260746469645,98.93391050897736,97.8058888702842,103.73889423882271,103.73889423882271,105.0260746469645,101.14683838308402,100.04811023854333,101.26313031258383,96.20484864897331,102.46542604448844,100.07494192481232,101.26313031258381
2000-01-04,96.44706784437217,103.72083998267173,100.14605605900925,100.11243394568397,97.55941783447602,95.31538955540807,101.30106747569565,98.85697087552424,100.14605605900925,107.63414701344848,96.58309672629498,103.8541643870897,101.30106747569565,102.50381363500803,101.30106747569565,103.79146174005928,102.5600647049308,100.11243394568397,96.47184313263956,98.97097505447073,105.03725184409566,102.5600647049308,102.56006470493081,94.89282906331889,106.29646682599122,108.7990246882121,103.77775892076204,100.23466512322365,103.86748984339413,103.77775892076204,106.34987369327696,94.02719080839482,100.90516040400833,100.14605605900925,103.77775892076205,102.50381363500804,107.63631432475954,96.24089078024141,100.14605605900925,92.3893773976413,102.51734824252051,96.58309672629495,101.30106747569565,97.7298264847935,103.86958130964192,92.69529605582396,102.56006470493081,97.69701557410328,102.63557365455416,100.08559220720689,102.50381363500804,108.91208573766134,102.50381363500803,118.05505572784021,127.17396455628112,98.77191282391794,98.51677904193149,94.08848495956877,105.10070709963414,105.13729695208552,95.31538955540807,103.77775892076205,98.9709750544707,98.97097505447073,106.34987369327696,108.95567924709795,105.06542155745974,119.39820065072232,105.13729695208553,105.03725184409566,111.16979417101273,100.11243394568397,107.55852329202116,105.00991080301088,98.97097505447073,105.03725184409566,119.24424769225288,102.50381363500803,109.90226180775304,102.50381363500803,106.34987369327695,101.30106747569565,101.27996266747523,107.6341470134485,107.47066200791494,103.8541643870897,107.62033832196036,105.06542155745974,97.84253081437498,105.08449901758779,105.00991080301087,103.77775892076204,105.06542155745974,100.0310469924818,100.08559220720689,101.30106747569566,101.00233669653412,102.50381363500804,100.11243394568397,105.05194241508148
2000-01-05,94.15534506477701,104.9916353447853,100.1835747220408,103.85819215178567,98.75472299913979,103.65931288350009,101.33901885156529,98.8940065963959,101.37305290549656,111.66133398256284,97.76643993291427,106.43313515404184,102.54221560703331,105.04925165789254,100.18357472204079,107.67487266329233,105.10689958913326,100.14994001254558,101.28264550751486,102.6740249890803,115.41481003688571,103.81663816294432,100.12308821809447,92.6380372604665,106.3362896755095,108.83978509462324,105.04925165789255,102.72375424847559,105.14008197039014,107.66065714596343,107.65288016982842,98.71608466752785,104.68057887826485,100.1835747220408,102.63294478923953,102.54221560703333,114.38536174068832,96.27694641431364,102.63294478923953,92.42399010287089,105.0631223651399,97.76643993291424,100.18357472204079,97.76643993291425,105.14219906143627,93.83100564260675,112.69287969243145,95.37559221625777,97.54526651274061,103.83034611585816,103.75969790077453,117.01720723464504,103.75969790077451,119.50147495581851,128.73210932609513,102.4675147427893,100.96320855877241,103.38431773124711,105.14008197039016,110.38022319295399,95.3510984602135,106.35483233997415,97.87918648598338,101.4286834472789,107.65288016982842,110.29061224500151,105.10478320885977,118.08107115395148,106.42544684919578,102.54141378351709,108.52823797444991,101.33901885156527,111.58288076070338,105.04925165789257,99.00805348580491,105.07660294200986,119.28892129123096,102.54221560703331,114.01431145843756,101.37305290549655,107.6528801698284,101.33901885156529,108.81710968903853,108.9528885012015,106.28510997952047,105.12659324961473,107.66065714596341,107.67447101073209,99.04130470009682,103.92526971132426,105.04925165789255,105.04925165789255,105.10478320885977,100.0685225685803,100.12308821809445,103.81663816294432,99.88813936206215,101.37305290549656,106.38971655111445,106.33904654212489
2000-01-06,100.0591043331222,106.2780005851667,97.80306709787696,106.43726293867894,98.7917204139236,102.51580537777765,100.2211074410435,102.59417671656003,102.61508300761605,113.02941686133782,98.96428154755851,110.41538564672972,102.58063196595215,107.65789957022972,101.41103124994777,107.71521191801085,103.94742317316987,95.18291019290528,101.32058998178853,105.2236898054588,116.82888078041802,106.3946770555163,101.34980366090517,96.10413707034438,102.4470257180242,108.88056077149048,105.08860725141035,102.76223861893061,94.67931584961902,99.7041122042552,107.69321118529135,103.6388015881944,105.96313303193432,101.41103124994778,107.75098543715858,101.41103124994778,117.22584970607176,98.66775502366777,105.1815894767179,94.71911972089909,103.90412887331351,97.80306709787693,106.46531801971858,96.68793907504445,99.92757349126329,97.34174097807225,112.73509889052691,97.7440178413457,97.58181081741554,106.40872541278513,96.09144915168602,109.76472640713536,102.61508300761604,122.46900940508736,130.30934460026018,102.50590311581769,101.00103335936434,103.42304957483982,103.98023950625445,110.42157597869807,101.32983424939357,106.39467705551631,99.07840947969049,101.46668263312552,107.69321118529135,114.41719222703286,106.392534745196,118.12530898111483,107.7293792536134,105.08778551651722,108.56889693347642,98.9310561923095,106.04882356575793,111.63608422359911,99.04514580818208,105.1159687823976,120.75045793086628,107.6557318242889,108.35966518696824,97.66531999391272,105.09489097131468,106.392534745196,114.24353871454531,114.38608846640219,108.92444748916348,103.9668995849744,108.9797234378103,107.7148101149757,101.50075956211198,119.79526356958795,107.65789957022973,102.55312846426386,107.7148101149757,101.29456946903882,100.16059827646679,108.99370655106641,102.36862334554336,106.42826598974956,107.69321118529133,105.16597781834365
2000-01-07,100.09659042060728,103.75268052770403,100.23177327882081,107.74134011469421,97.70190927535742,110.14492249843804,100.2586542212833,102.63261254216019,102.65352666553753,114.41426159219215,99.00135747124096,109.19734918939594,116.48269086012125,118.29437470727802,100.29232544174222,107.75556628540544,85.89506366855424,95.21856946571565,103.8366454639687,109.16068827838514,111.03464331448598,105.22099464920292,95.06835561328022,103.25610466000339,103.70221421405395,107.67945558367782,107.69823246615806,106.60714062973457,94.71478645612325,102.18002631166922,93.02002792439872,104.90859180986332,107.26140113345086,102.65352666553753,107.79135320672458,101.44902382258496,114.44039281108041,95.05896874242212,107.7935236835251,94.75460523950363,102.75792070409943,99.00135747124094,106.50520412755466,97.87256681783377,106.19326491596594,97.3782090340535,105.74801414792603,103.87279524489234,102.44796442225142,109.05113261723157,98.4776513784219,111.10957191036455,107.73223293448463,128.5762235119492,131.90590427704,102.5443058706449,99.88685040252805,103.461795928909,105.25421305041472,115.92801560611788,95.04962386396845,106.43453669846066,99.1155281601983,102.70985989355617,107.7335573103436,113.15501023435128,101.11589760891506,115.31847962394288,109.04928753377905,105.12715554633849,111.26494685159105,100.1431667710436,112.69833161644495,114.40830043128601,100.25865422128332,105.155349370782,120.79569581561476,108.97473777073229,108.40026099197894,100.09060555367635,106.38252130722874,106.4323935855464,114.28633885067885,114.42894200729589,110.25899783327115,105.24070968743774,109.02055154110101,106.52656479077244,102.74435433558358,122.77009355920462,111.68597525347252,107.66718887760587,110.38965082159311,105.0845578837451,101.38777329527224,98.14952941614882,103.6228512499375,106.46813821643364,99.73426037235946,104.00584968671046
2000-01-08,100.13409055185943,105.0238660025178,102.72079059200607,109.06139494020977,95.38036963604384,114.26605142367026,101.48703062873852,103.89007486161272,103.91124522636831,114.45712568785011,100.21432938641652,109.23825882387781,116.5263298709757,118.33869244636657,101.52111439146768,109.07579541101116,96.49297263339304,95.25424209789624,103.87554676737292,111.87143392476123,111.07624127182231,105.26041458441996,95.10397196942625,103.29478846992204,106.27741166044062,111.7083377962505,106.5101700166558,107.9132991597184,101.76336005186596,102.21830698019085,96.50042011143381,103.75130300664529,111.27464162375371,107.77259367862342,117.22742424187847,101.48703062873852,111.72112242813662,95.09458158187606,111.8266738127213,99.47977338301915,105.30966887070066,101.45982033899138,107.81011372401441,101.53451924333407,106.23304910197777,98.57129401516312,105.78763152543647,103.9117100914305,103.70316441935444,113.1313368314983,99.68420680801967,111.15119793890858,98.69506201112442,130.15154886165095,135.18147317816693,100.10770383665944,99.92427195689588,116.22712431639727,101.4045261896107,115.97144681374206,94.00109329511646,107.7385804723802,101.57682618502695,102.74833905863775,107.77391855064582,113.19740256477728,101.15377961284825,115.36168247534395,109.09014169852418,110.36957606141932,111.30663108971709,103.89007486161269,114.07911986652121,117.24935802440496,105.25829511304488,106.44372044745421,120.84095064825937,113.0520836325257,108.44087200577955,100.12810344276126,102.49156642165585,106.47226735859068,114.3291550214317,114.47181160281644,110.30030520321355,104.07975715854734,109.06139494020975,105.35142747789078,102.78284642364383,121.41576735774721,110.45392241197037,110.34084702423844,113.13091482504538,107.69408254209341,98.97865215943706,97.06680254435652,107.49995352496256,105.29364543055522,98.6340516970266,104.04481438069108
2000-01-09,100.17160473214,111.60910682855096,102.75927385215847,109.10225364086695,95.41610288495072,114.3088599939527,101.52505167374092,103.92899618177692,103.95017447778625,115.85946281228208,103.96390006284028,103.82048534387555,117.95401903728876,118.38302678862836,107.88672453934633,110.41220008099182,95.4285199046762,95.28992809445201,103.91446264473994,116.0571611629921,112.43715555166058,107.87430622499657,95.13960166886424,104.56036381755717,103.75210559668706,117.27894492173779,107.81514045555416,109.23546084010447,103.0101722258573,103.47069319741804,94.20742960428092,106.32771945625464,112.63798671929997,106.58371092072606,114.4419299336235,105.28422007672197,113.08993783934537,96.25968739143724,113.19678244725928,100.69860688514244,104.14795562536852,102.70291352208945,107.85050364536909,102.77852764290368,107.53462423504196,99.77899676123545,113.6602344655463,103.95063951700524,103.74201571549398,120.22493494746016,98.5845502936545,112.51303059334649,103.61673058605538,135.02123600211021,138.5383830297603,99.00337555651241,101.14855148824765,116.27066758194317,101.44251632519568,116.01489429240983,95.15280160574136,107.77894359455706,101.61488087098687,107.87213412159896,109.09437252955541,113.23981077704249,101.19167580887444,115.40490151223737,114.53018612720973,111.72183222711104,114.07066611366064,102.7440217278452,118.3474488097244,114.46334253753686,109.19658836135281,107.74787674134207,120.88622243514943,121.4652993663231,109.7694975474886,102.61454636253447,101.36094079607282,105.29772902248703,118.60683915855444,115.87432866015901,111.65171265725434,104.11874954118231,109.10225364086693,105.39089627839058,102.82135293235866,121.46125449365128,110.4953028083491,118.55229541542734,117.36376618893907,107.73442899359029,100.19134588746199,94.7603539658231,107.54022724807187,110.54436836740362,99.84252335483414,110.56866639143635
2000-01-10,101.3989146028501,117.17476556122675,104.01828803529945,109.14312764880513,89.5024131536518,115.70938055619526,99.11266860372658,101.45949188959294,102.80345836101922,120.1944042024704,105.23767341493777,105.09250156828539,120.88312610523316,125.80591808744194,106.6965827580941,114.54332933444203,96.59771715113587,100.04179141013678,107.80247571008368,118.93916428440009,115.22926445743529,114.63827628696153,96.3052590678433,105.84144508745874,103.79097522812219,117.32288224077331,105.25329571636581,109.27638475271408,103.0487638997849,106.04014137089531,96.54684669374474,101.05429689476925,126.53549232963553,106.62364138321307,118.7238336020885,105.32366369867819,113.1323057910853,96.29575006746148,121.62076651283493,105.7201870832487,104.18697355783938,107.82444333052653,117.29175271868843,102.81703253363288,107.57491094716691,99.81637790937476,115.05280802009605,105.2242503999196,101.27695435147253,120.2699759505689,99.79241545662616,116.72276350091973,103.65554950067143,135.07182028325934,138.59028497292584,100.21637219741719,103.6603348042778,119.15797262664216,101.48052069338402,111.7716340819978,97.51569475675794,117.21392829042261,99.20036332843539,110.55088159513723,109.13524358491843,114.62723326963052,104.97781440436519,115.44813674068686,114.57309365277135,115.90196204088087,111.3601809754489,105.29542474648186,115.53534108674147,108.78642615028363,110.53447299544769,107.78824334626799,120.9315111826367,121.51080505887144,109.81062153131478,103.87178733382511,103.87799829460039,106.58784454512667,118.65127395915212,115.91773975453546,113.01967765484382,104.15775653190194,109.14312764880512,105.43037986545997,104.08112771295735,126.00578980072254,110.53669870745662,122.9879905224453,118.80171568662922,109.05439914354163,110.09013421357277,93.71501444937641,110.21073260508811,110.58578264840504,94.89074015147455,113.31437582010753
