Timestamp,Generated_Price_1,Generated_Price_2,Generated_Price_3,Generated_Price_4,Generated_Price_5,Generated_Price_6,Generated_Price_7,Generated_Price_8,Generated_Price_9,Generated_Price_10,Generated_Price_11,Generated_Price_12,Generated_Price_13,Generated_Price_14,Generated_Price_15,Generated_Price_16,Generated_Price_17,Generated_Price_18,Generated_Price_19,Generated_Price_20,Generated_Price_21,Generated_Price_22,Generated_Price_23,Generated_Price_24,Generated_Price_25,Generated_Price_26,Generated_Price_27,Generated_Price_28,Generated_Price_29,Generated_Price_30,Generated_Price_31,Generated_Price_32,Generated_Price_33,Generated_Price_34,Generated_Price_35,Generated_Price_36,Generated_Price_37,Generated_Price_38,Generated_Price_39,Generated_Price_40,Generated_Price_41,Generated_Price_42,Generated_Price_43,Generated_Price_44,Generated_Price_45,Generated_Price_46,Generated_Price_47,Generated_Price_48,Generated_Price_49,Generated_Price_50,Generated_Price_51,Generated_Price_52,Generated_Price_53,Generated_Price_54,Generated_Price_55,Generated_Price_56,Generated_Price_57,Generated_Price_58,Generated_Price_59,Generated_Price_60,Generated_Price_61,Generated_Price_62,Generated_Price_63,Generated_Price_64,Generated_Price_65,Generated_Price_66,Generated_Price_67,Generated_Price_68,Generated_Price_69,Generated_Price_70,Generated_Price_71,Generated_Price_72,Generated_Price_73,Generated_Price_74,Generated_Price_75,Generated_Price_76,Generated_Price_77,Generated_Price_78,Generated_Price_79,Generated_Price_80,Generated_Price_81,Generated_Price_82,Generated_Price_83,Generated_Price_84,Generated_Price_85,Generated_Price_86,Generated_Price_87,Generated_Price_88,Generated_Price_89,Generated_Price_90,Generated_Price_91,Generated_Price_92,Generated_Price_93,Generated_Price_94,Generated_Price_95,Generated_Price_96,Generated_Price_97,Generated_Price_98,Generated_Price_99,Generated_Price_100
2000-01-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2000-01-02,93.80220994937362,96.34248668130739,92.60960767597679,100.0374639446704,97.623854378556,102.48326177594545,93.80220994937362,98.89685984412458,98.89685984412458,93.80220994937362,101.22520735690712,98.89685984412458,97.623854378556,98.89685984412458,100.0374639446704,95.04040659533285,92.60960767597679,101.22520735690712,97.623854378556,100.0374639446704,92.60960767597679,100.0374639446704,101.22520735690712,97.623854378556,93.80220994937362,98.89685984412458,100.0374639446704,104.98674247185357,100.0374639446704,103.74155143219667,98.89685984412458,100.0374639446704,100.0374639446704,95.04040659533285,97.623854378556,97.623854378556,98.89685984412458,102.48326177594545,98.89685984412458,98.89685984412458,98.89685984412458,98.89685984412458,97.623854378556,98.89685984412458,101.22520735690712,100.0374639446704,98.89685984412458,100.0374639446704,101.22520735690712,92.60960767597679,98.89685984412458,103.74155143219667,98.89685984412458,96.34248668130739,100.0374639446704,104.98674247185357,98.89685984412458,96.34248668130739,101.22520735690712,101.22520735690712,97.623854378556,97.623854378556,98.89685984412458,102.48326177594545,98.89685984412458,102.48326177594545,98.89685984412458,93.80220994937362,113.55232330678501,98.89685984412458,100.0374639446704,97.623854378556,98.89685984412458,96.34248668130739,95.04040659533285,100.0374639446704,98.89685984412458,95.04040659533285,93.80220994937362,100.0374639446704,96.34248668130739,100.0374639446704,98.89685984412458,98.89685984412458,98.89685984412458,98.89685984412458,96.34248668130739,104.98674247185357,98.89685984412458,96.34248668130739,98.89685984412458,100.0374639446704,100.0374639446704,100.0374639446704,97.623854378556,101.22520735690712,98.89685984412458,93.80220994937362,100.0374639446704,103.74155143219667
2000-01-03,98.4798845924563,103.51219199532022,83.39554365510612,101.26313031258381,94.05324890243924,93.88640335924566,92.7674401043235,93.99197770587247,93.99197770587247,90.37138162724727,101.26313031258383,98.93391050897736,98.81994902449837,95.27969402355696,101.26313031258381,99.77982691644465,93.74426740242568,93.74426740242568,95.30416943725508,96.37858037721178,90.40906853814761,98.93391050897735,101.26313031258383,95.30416943725508,92.7674401043235,95.27969402355696,101.26313031258381,98.47988459245629,92.644302888156,93.41993016083624,96.54692643919282,98.93391050897735,100.07494192481232,93.99197770587246,97.6604281253455,100.04811023854333,97.8058888702842,96.13156437403852,97.8058888702842,95.27969402355696,89.05725441943585,97.8058888702842,97.6604281253455,91.5879939055044,102.46542604448844,101.26313031258381,97.8058888702842,105.02607464696449,111.22613999252796,91.5879939055044,98.93391050897736,102.59713672001995,92.7674401043235,95.27969402355696,98.93391050897735,101.14683838308402,106.256658890096,95.27969402355696,98.81994902449837,106.27304776439586,101.27650110022246,96.5469264391928,102.59713672001996,101.35272776224407,87.93205223696664,100.04811023854334,100.10855144668491,87.98854591386367,107.9205897692154,98.93391050897736,100.07494192481232,96.5469264391928,101.35272776224406,97.52288191595403,95.07601248067427,97.6604281253455,92.7674401043235,96.20484864897331,92.7674401043235,100.07494192481232,94.05324890243925,111.12816117819568,97.8058888702842,98.93391050897736,95.27969402355696,92.7674401043235,95.27969402355696,105.0260746469645,97.8058888702842,97.52288191595403,97.8058888702842,97.6604281253455,97.6604281253455,102.52165604843361,96.5469264391928,94.9514815266148,100.10855144668491,93.83735195740867,92.644302888156,103.78041710962546
2000-01-04,97.39351344005713,97.09672365864898,82.47557392483603,106.31286184020986,94.08848495956877,90.45249565193978,89.37445862709768,90.5542086027776,91.75859144310577,88.224025999673,102.50381363500804,92.80219444675636,101.27390704563251,98.84463277988796,96.24089078024141,109.63795764732905,91.5167670971882,94.89282906331889,95.33987413856165,95.31538955540807,88.26081741469011,97.84253081437497,107.61256425829627,95.33987413856165,98.58417450150262,96.44706784437217,100.14605605900924,97.39351344005712,92.67901109853031,92.38937739764128,93.01570974589099,96.58309672629497,95.11163170538487,95.1435743316273,97.69701557410328,98.94443935930745,97.84253081437498,96.1675790501264,96.7269528353452,90.55420860277759,88.07482808421491,92.95511445649753,96.58309672629495,90.57764996677204,100.03069831003839,100.14605605900924,96.7269528353452,115.402528545691,107.15802910843357,91.62230638086591,114.04169475156561,89.69598092985912,90.56315063815893,94.22862545838787,97.84253081437497,94.87796969725409,103.73184594238631,94.22862545838787,103.74784539316708,105.10070709963414,103.79146174005925,94.25283087396917,101.46534650608301,100.23466512322365,87.96499505236426,97.67082144777274,99.00421381621132,87.01790893131695,106.73007440701359,95.31538955540809,103.81929734767013,95.48187852437856,105.1448921994027,109.55545492296815,94.02719080839482,95.33987413856165,99.67109425727762,95.1435743316273,87.01790893131695,107.52241258530405,93.01570974589097,108.48759424216877,95.48187852437857,97.84253081437498,93.01570974589097,95.07109848495725,96.44706784437217,103.86748984339414,102.68321667055258,93.95596952110515,96.7269528353452,98.85697087552423,94.08848495956877,97.43699875669996,116.04216581955586,91.47861844348292,101.33508878390285,89.18340083861474,90.44293934156178,93.45492895178283
2000-01-05,95.07930173488074,96.02561070993103,81.56575275008244,108.95288850120149,93.05055709992496,84.84643987588059,88.38853308488589,89.55526876484517,90.7463655744312,88.25707819995954,101.37305290549656,91.77845617428059,98.86749153770246,97.75423794376542,97.42004125443388,105.62793474403543,91.55105288817764,94.92837966029536,97.70741279027905,94.26392721849328,91.56314129273794,97.8791864859834,106.42544684919577,97.70741279027905,97.49665288523823,95.38312150981649,102.63294478923952,95.07930173488073,90.47682283431499,89.01022361426537,94.15534506477702,109.67235025434736,95.1472642744621,104.54364870487937,106.24942679684561,97.85294351672913,97.87918648598341,93.88249733127813,101.55047687411513,89.55526876484515,89.15392735748601,97.5905466288598,114.9532484333438,91.68741399787851,96.37206219656751,102.63294478923952,96.76319056743681,112.6603964166169,107.19817473316866,98.4407409009753,114.08441926898854,90.79494268706176,86.07158659205004,91.98961610041152,96.76319056743681,94.91351472732588,101.26702622698328,96.56856889639481,103.78671342856192,103.94129899550906,102.64649644723457,92.01324636007034,100.34604152447626,106.51961190796104,85.87481867402408,95.35002050051311,100.21722072753559,83.83521732250624,105.5526920978341,104.73243907273418,105.09129901666306,95.5176498025192,103.98499667169916,115.0187033238442,92.98993910914581,97.70741279027905,99.70843498088256,96.3092804039628,86.05797943509249,104.96752348658741,91.98961610041152,107.29082402594021,94.42857958079196,92.98993910914582,89.61364777345855,96.23591657788735,95.38312150981649,102.72168585403183,101.55047687411515,91.72343886524415,95.65991897706382,92.73002337025036,89.42207866496277,98.63080403381655,118.92379656733212,88.13277579015653,95.05455273346071,88.19958293158864,90.476822834315,86.54824305610893
2000-01-06,96.24422033463242,104.43170690314976,82.56510235349312,106.36400921164343,83.79262142983579,86.95339908556886,87.41348368323727,88.567348633398,89.74530597578213,87.28347892993341,101.41103124994778,88.42164691601582,98.90453120002917,95.43145489908869,92.58840331355498,105.66750713506444,90.5411164606414,89.04491799048874,96.62956308452252,97.79086053738165,88.21420720494272,93.02477680848271,99.82942109304165,94.13375115412462,97.53317897733066,95.41885578968385,103.8904111794077,97.44036969169886,90.51071902116118,88.0283160947419,93.1166796444644,108.46251051879932,90.42834683078466,104.5828148795866,105.07734670446214,96.77348840308998,100.3097829105962,95.03275259542909,102.79468078775106,88.56734863339798,75.10420976486311,98.78623318580246,113.68515298939235,90.67597331618417,98.76523277978524,103.8904111794077,94.46395625159916,109.98342134006202,107.23833539803839,97.35480155835536,114.12715979270104,89.7933472147767,85.12209635755404,89.80380886525846,95.69575695618116,93.86648563301601,96.24459347312727,97.75173410697336,102.6418005162681,105.21479543766687,100.20746621633793,89.82687763553706,105.35004019600115,103.98855081363088,84.92749906544572,98.91759055814988,99.11168432258783,88.0158637110984,104.38829796569534,106.01562862132158,90.77262588374258,97.8896030893466,100.1817315689897,119.32218726535154,90.78036274262041,96.62956308452252,96.06158569159682,99.91274166425559,84.01311652484237,103.8095845843789,90.97484170597224,98.29068090424114,93.38690000081345,81.29684776451609,85.16917520880446,93.94921105986539,93.11667964446438,101.5885216885838,100.4302327852338,91.75780208363042,99.23908404558834,90.52662298017417,87.29727985816105,95.0233692399461,118.96835011267805,87.16054774992766,96.21916810662623,92.59786899363588,89.4787366698694,85.59349463275232
2000-01-07,95.18251169241186,101.95025747217134,85.6543181230949,109.00530599575927,82.86827137518259,85.99418122335733,86.44919044307787,88.60052945588606,88.75528946755001,91.63608124464376,100.29232544174224,86.32061982441223,98.94158473887448,100.19037579204934,87.99639496932929,104.50184643214502,95.05616876967463,89.07827772929652,94.33350395226917,95.46720728655025,87.24108086207785,93.05962755939602,97.45732867482646,94.16901737057319,98.72816266158631,93.15156482580531,106.47028204909849,95.12504461375072,90.54462790685606,87.05724039135984,93.15156482580532,104.49547975078586,81.43130432180874,100.75768449630209,110.31728338087039,91.97391685478401,99.20322541503795,93.98440814031517,95.19775058930895,100.57028206444352,75.13234676445457,101.23935395440182,109.52710337742926,90.7099441126567,98.80223413194746,102.74435433558357,87.48269927981234,110.0246254681795,112.58603501544115,98.54759974935067,111.41533228240839,89.82698734469496,85.15398645263573,95.4347166863303,95.73160836161915,97.3785484705708,88.17106879091902,96.67339547497475,100.20288186752953,101.36655028129901,102.6958799215317,90.92744314880761,102.84676982869438,104.02750902677127,81.8212644758945,94.01168026077224,94.19614776367025,84.79667177330265,103.23674873280086,106.05534625777027,88.61573610833629,94.30927781873841,100.21926359747457,118.00589630275857,80.71544042304711,97.8134756003813,93.77902252929627,98.8105640901211,80.94032559849752,101.34291768563799,89.97126169536955,95.95515119364752,83.03298792360759,81.32730477058138,83.1454315812605,104.36493147206845,80.42954653708364,100.46785791207681,99.32234655874072,90.74558492269719,95.6094013292724,83.83635038424994,88.36685255336303,90.31059648622923,117.65596246980263,81.75851999341118,93.93286055667079,91.57638471728217,91.70072793519115,83.55966855779528
2000-01-08,94.13251518456205,100.82560324297744,102.95006742717254,107.80282469328517,87.0006986595397,88.12964185521422,85.49553470887105,84.20630344049177,90.95931564502742,91.67041173541939,96.62412028108398,93.87713967716469,101.39856329320962,100.22791105900114,89.07453327430656,100.67967748060961,94.00756600133963,76.94137625425557,93.29287318972736,100.22791105900114,87.2737648123419,90.84839529381135,96.38223774737095,101.1769754118738,99.9377873738553,92.12397250838552,105.29576561374105,92.86473503126443,88.39315569539455,89.21909956519141,86.2672987292115,103.34274815258027,79.49637794968135,98.36353518787486,104.84599467010479,93.10078805052446,99.2403908565187,82.1662665232337,95.23341542191721,99.46085089811346,74.3035316772443,103.7533921333656,112.24694806990121,92.96250948178778,97.71230701233588,105.29576561374105,88.55454374740953,100.79515607864869,113.96544739930037,97.4604816038642,108.76794174276266,89.86064007753288,87.2685828489078,94.38193800391745,95.76747319840784,104.62535640017938,86.07599580046323,95.60695242944205,97.82191547747352,98.9579334351811,102.7343538491643,89.92438601072232,97.74598821535726,102.87993980154002,81.85191794914637,89.34908316694222,89.52440183173275,83.86124563612546,105.80038745281135,92.71933525207562,88.6489350586812,103.62692466784507,100.25680968693781,116.70412587434213,82.71981610235866,92.96232491562908,98.45554087545382,100.02119839075469,77.97992240953931,100.22496326551193,88.97875257886017,94.89663138919941,77.88677765934044,79.39484957923679,94.41356928397465,106.95658592280598,82.42682272280528,95.4850606572591,89.44040792557733,90.77958179842348,96.7808147482535,81.84427661541613,86.26712745560843,89.31434403137901,117.70004103448376,81.78914996010487,92.89664945230768,89.40039646154577,98.52499850390326,80.50346255123851
2000-01-09,91.89578954664898,107.14760322314535,101.81438389288257,106.61360844492556,80.5710057039585,87.15744838668016,81.25530380816497,84.2378504434217,89.95590690863764,89.49218926080854,100.23936143730832,93.9123097568315,98.9891857713109,91.82024383760076,89.10790410816787,100.7173960592753,88.18117442887257,76.97020152888412,94.43590433551793,97.8463499389079,87.30646100730297,89.84621016435688,90.40866900569333,97.47641406073417,98.8353335104409,89.93497276932725,106.58585708055229,92.89952582421486,87.41805529987317,88.2348878511773,81.98879147105303,100.88717396727284,74.56935934650765,103.26867137390525,98.34786004396076,86.22027455683337,98.14563025413271,84.20667001252663,94.18285737458639,101.9307241904964,71.58587010989011,102.60884680165954,111.00870691199749,92.99733690490426,97.74891389697117,106.58585708055229,87.57766301547957,100.83291792015245,112.7082487852156,95.14467863759575,118.28950348309861,88.86935127251093,86.30588806803809,97.91328675703801,92.2647651112007,103.47119208050123,85.12645692621868,92.1101154107391,96.742802646595,97.86628873403315,97.63914761133374,92.15744391578022,94.17091567789286,100.43536261660151,80.94897657389512,86.08112854998157,88.53682220581963,82.93613856029603,104.6332608937476,93.85533936885943,83.15466018162802,107.5041793518962,100.29436984264724,119.60219482313092,80.75427281397594,90.75340470255382,97.36943826837235,107.46466951464528,78.00913676452485,90.25322003937806,89.01208752949474,91.42577445714882,76.03607440230421,78.51901311183134,94.44894033133257,104.41514168955526,78.33878745936836,94.43172661028686,90.53623838352925,95.30652575973652,95.71318671758212,81.87493870992323,85.31548013132539,88.32908163741214,117.74413611273397,85.86776423853343,90.68928978387851,92.74535827574223,92.41862594924855,76.51081813201861
2000-01-10,97.65786942522283,105.96561498593276,100.69122853970302,105.43751091854179,76.575011418991,86.19597957469028,79.32455946453624,83.30858888873404,87.81842356539782,88.50496498470054,97.8575282395523,89.25464103596111,96.63705856790284,94.1003808553998,84.68851437298206,101.95139300547882,84.955936229557,76.12111232776076,90.98189855681855,102.7256954284699,82.97641552533649,88.85508054150162,90.44253965942687,96.40111259472282,96.486862060793,88.94286397053317,106.62578834707543,98.72454230344135,84.22072828433825,85.007685076287,80.04061839243876,94.63439873677108,74.59729597003431,103.30735989181063,93.47020606358922,86.25257607278803,100.58284317499434,83.27775242169294,93.14388845493644,104.46193090226338,71.61268900065991,88.6284073966245,108.37097838328647,89.59594692157795,96.67060637584159,107.89175484292572,87.61047306269533,98.43698095601853,114.08915854117325,92.88390252211155,121.22694150805006,87.88899777235787,96.95448538911427,109.99402871333199,90.07241993487533,99.68671944914688,83.10372834727593,88.74117567172819,96.77904631665112,95.54084319940968,97.67572708757152,91.14081814531687,93.13207849189445,100.47298966528172,80.05599590753829,82.9326998083851,86.4330583816104,80.96545513530083,99.44387658737314,92.81998343184839,85.21960807283571,108.82132846629825,97.91122956507634,127.10153079514295,91.69835294976916,88.59697165040275,105.89317332522174,107.50493001897249,77.1485866516236,91.3590091311461,92.34252056528271,91.46002615870594,71.32351814811132,75.64716974956012,92.20469597114936,101.93408587217435,78.36813625935761,92.18789127318257,90.57015682978393,95.34223134381443,98.08999569787913,78.88035192193638,84.37433081081882,85.09843371224493,117.7882477107399,82.7271393250455,89.68885981119432,91.72224698589199,93.55094575353122,71.76883825817951
